timestamp_utc,run_id,host,transport,parallelism,model,concurrency,max_tokens,prompt_chars,prompt_tokens_per_req,requests_ok,requests_failed,status,skip_reason,wall_s,total_prompt_tokens,total_completion_tokens,total_tps,ttft_mean_s,ttft_p50_s,ttft_p95_s,prefill_mean_s,decode_mean_s,decode_tps_mean,output_tps_mean,endpoint,socket_ifname,rdma_hca,vllm_extra_args,server_log,errors
2026-05-02T15:11:52+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-4B-Instruct-2507,1,64,5940,1075,1,0,ok,,3.732665,1075,64,17.145928,1.607060,1.607060,1.607060,1.607060,2.125045,29.646438,17.148501,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:11:56+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-4B-Instruct-2507,4,64,5940,1075.000000,4,0,ok,,3.081587,4300,256,83.074081,0.160842,0.183876,0.185362,0.160842,2.908111,21.664817,20.854781,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:12:01+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-4B-Instruct-2507,16,64,5940,1075.000000,16,0,ok,,5.191196,17200,1024,197.257039,0.321586,0.351083,0.353300,0.321586,4.855029,12.977788,12.363603,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:12:13+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-4B-Instruct-2507,64,64,5940,1075.000000,64,0,ok,,12.073262,68800,4096,339.262077,0.825640,0.714756,1.127028,0.825640,11.163297,5.644601,5.338339,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:12:52+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,Qwen/Qwen3-4B-Instruct-2507,256,64,5940,1075.000000,256,0,ok,,38.937061,275200,16384,420.781625,3.204075,3.680566,3.721789,3.204075,35.585233,1.771536,1.649977,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:14:01+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,allenai/Olmo-3-7B-Instruct,1,64,5940,1027,1,0,ok,,7.080145,1027,64,9.039363,3.307410,3.307410,3.307410,3.307410,3.772114,16.701511,9.040155,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:14:06+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,allenai/Olmo-3-7B-Instruct,4,64,5940,1027.000000,4,0,ok,,4.830081,4108,256,53.001187,0.259401,0.259227,0.260432,0.259401,4.568637,13.789672,13.255905,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:14:15+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,allenai/Olmo-3-7B-Instruct,16,64,5940,1027.000000,16,0,ok,,9.743242,16432,1024,105.098484,0.672748,0.685417,0.687787,0.672748,9.056035,6.956705,6.578504,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:14:38+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,allenai/Olmo-3-7B-Instruct,64,64,5940,1027.000000,64,0,ok,,22.118479,65728,4096,185.184524,1.613242,1.614513,1.634751,1.613242,20.474844,3.076947,2.897501,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:15:54+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,allenai/Olmo-3-7B-Instruct,256,64,5940,1027.000000,256,0,ok,,76.254452,262912,16384,214.859585,5.595005,5.865761,5.888485,5.595005,70.357163,0.895436,0.842659,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-allenai_Olmo-3-7B-Instruct.log,
